Dictionary sequence,SFCategory,ADIT category mandatory,ADIT category view type,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,BMRB current,Query prompt,Query interface,SG Mandatory,,ADIT exists,User full view,Metabolomics,Metabolites,SENCI,Fragment library,Item enumerated,Item enumeration closed,Enum parent SFcategory,Enum parent tag,Derived enumeration mantable,Derived enumeration,ADIT item view name,Data Type,Nullable,Non-public,ManDBTableName,ManDBColumnName,Row Index Key,Saveframe ID tag,Source Key,Table Primary Key,Foreign Key Group,Foreign Table,Foreign Column,Secondary index,Sub category,Units,Loopflag,Seq,Adit initial rows,Enumeration ties,Mandatory code overides,Overide value,Overide view value,ADIT auto insert,Example,Prompt,Interface,bmrbPdbMatchID,bmrbPdbTransFunc,STAR flag,DB flag,SfNamelFlg,Sf category flag,Sf pointer,Natural primary key,Natural foreign key,obsolete tag,Parent tag,public,internal,small molecule,small molecule,metabolomics,Entry completeness,Overide public,internal,small molecule,small molecule,metabolomic,metabolomic,default value,Adit form code,Tag category,Tag field,Local key,Datum count flag,NEF equivalent,mmCIF equivalent,Meta data,Tag delete,BMRB data type,STAR vs Curated DB,Key group,Reference table,Reference column,Dictionary description,variableTypeMatch,entryIdFlg,outputMapExistsFlg,lclSfIdFlg,Met ADIT category view name,Met Example,Met Prompt,Met Description,SM Struct ADIT-NMR category view name,SM Struct Example,SM Struct Prompt,SM Struct Description,Met default value,SM default value
1220,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Source_data_format,,,,,,Y,H,,B,,,N,,,,,,Source data format,VARCHAR(127),,,,,N,N,,,,,,,,,N,940,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,Entry,Source_data_format,?,?,N,,Y,N,line,,,,,The source format for data converted to NMR-STAR populating the entry.,,N,,?,Entry information,?,n/a,?,,,,?,?,?
1230,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Source_data_format_version,,,,,,Y,H,,B,,,N,,,,,,Source data format version,VARCHAR(127),,,,,N,N,,,,,,,,,N,950,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,Entry,Source_data_format_version,?,?,N,,Y,N,line,,,,,The source format version for data converted from another format and included in the entry.,,N,,?,Entry information,?,n/a,?,,,,?,?,?
1240,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Generated_software_name,,,,,,Y,H,,B,,,N,,,,,,Generated software name,VARCHAR(127),,,,,N,N,,,,,,,,,N,960,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,Entry,Generated_software_name,?,?,Y,,Y,N,line,,,,,The creator program name for this data file.,,N,,?,Entry information,?,n/a,?,,,,?,?,?
1250,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Generated_software_version,,,,,,Y,H,,B,,,N,,,,,,Generated software version,VARCHAR(127),,,,,N,N,,,,,,,,,N,970,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,Entry,Generated_software_version,?,?,Y,,Y,N,line,,,,,The creator program version for this data file.,,N,,?,Entry information,?,n/a,?,,,,?,?,?
1260,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Generated_software_ID,,,,,,Y,H,,B,,,N,,,,,,Generated software ID,INTEGER,,,,,N,N,,,,Software,ID,,,,N,980,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,Entry,Generated_software_ID,?,?,Y,,Y,N,int,,,,,Pointer to '_Software.ID',,N,,?,Entry information,?,n/a,?,,,,?,?,?
1270,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Generated_software_label,,,,,,Y,H,,B,,,N,,,,,,Generated software label,VARCHAR(127),,,,,N,N,,,,Software,Sf_framecode,,,,N,990,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,Y,,,,,O,O,,,,,O,O,,,,,?,0,Entry,Generated_software_label,?,?,Y,,Y,N,framecode,,,,,Pointer to a save frame of the category software.,,N,,?,Entry information,?,n/a,?,,,,?,?,?
1280,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Generated_date,,,,,,Y,H,,B,,,N,,,,,,Generated date,DATETIME year to day,,,,,N,N,,,,,,,,,N,1000,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,Entry,Generated_date,?,?,Y,,Y,N,yyyy-mm-dd,,,,,The creation date for this data set.,,N,,?,Entry information,?,n/a,?,,,,?,?,?
1290,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.DOI,,,,,,Y,H,,B,,,N,,,,,,DOI,VARCHAR(255),,,,,N,N,,,,,,,,,N,1010,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,Entry,DOI,?,?,N,,Y,N,line,,,,,The digital object identifier assigned to this document.,,N,,?,Entry information,?,n/a,?,,,,?,?,?
1300,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.UUID,,,,,,Y,H,,B,,,N,,,,,,UUID,VARCHAR(255),,,,,N,N,,,,,,,,,N,1020,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,Entry,UUID,?,?,Y,,Y,N,line,,,,,The universal identifier for this data sert.,,N,,?,Entry information,?,n/a,?,,,,?,?,?
1310,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Related_coordinate_file_name,,,,,,Y,H,,M,,,N,,,,,,Related coordinate file name,VARCHAR(255),,,,,N,N,,,,,,,,,N,1030,,,,,,0,?,n/a,?,?,?,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,0,Entry,Related_coordinate_file_name,?,?,Y,,Y,N,line,,,,,The coordinate data file name associated with this constraint data set.,,N,,?,Entry information,?,n/a,?,,,,?,?,?
1320,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Dep_release_code_coordinates,,,,,,Y,H,,M,,,Y,Y,,,,,Dep release code coordinates,VARCHAR(31),,Y,,,N,N,,,,,,,,,N,1040,,,,,,0,RELEASE NOW,Release status for coordinates and experimental data,Select the status or terms to be applied for the release of the atomic coordinate data to the public. Depositors are encouraged to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limite,133,1,Y,Y,N,N,N,,,,,I,V,,,,,I,V,,,,,?,1,Entry,Dep_release_code_coordinates,?,?,N,,Y,N,line,,,,,Select the status or terms to be applied for the release of the atomic coordinate data to the public. Depositors are encourage to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limited,,N,,?,Entry information,RELEASE NOW,Release status for coordinates and experimental data,Select the status or terms to be applied for the release of the atomic coordinate data to the public. Depositors are encouraged to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limite,,,,?,?,?
1330,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Dep_release_code_nmr_constraints,,,,,,Y,H,,M,,,Y,Y,,,,,Dep release code nmr constraints,VARCHAR(31),,Y,,,N,N,,,,,,,,,N,1050,,,,,,0,RELEASE NOW,Release status for constraints,Select the status or terms to be applied for the release of the NMR constraint data to the public. Depositors are encouraged to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limited p,135,1,Y,Y,N,N,N,,,,,I,O,,,,,I,O,,,,,?,1,Entry,Dep_release_code_nmr_constraints,?,?,N,,Y,N,line,,,,,Select the status or terms to be applied for the release of the NMR constraint data to the public. Depositors are encourage to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limited pe,,N,,?,Entry information,RELEASE NOW,Release status for constraints,Select the status or terms to be applied for the release of the NMR constraint data to the public. Depositors are encouraged to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limited p,,,,?,?,?
1340,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Dep_release_code_chemical_shifts,,,,,,Y,H,,B,,,Y,Y,,,,,Dep release code chemical shifts,VARCHAR(31),,Y,,,N,N,,,,,,,,,N,1060,,,,,,0,RELEASE NOW,Release status for chemical shift data,Select the status or terms to be applied for the release of the NMR chemical shift data to the public. Depositors are encouraged to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limit,11510,1,Y,Y,N,N,N,,,,,I,V,,,,,I,V,,,,,?,1,Entry,Dep_release_code_chemical_shifts,?,?,N,,Y,N,line,,,,,Select the status or terms to be applied for the release of the NMR chemical shift data to the public. Depositors are encourage to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limite,,N,,?,Entry information,RELEASE NOW,Release status for chemical shift data,Select the status or terms to be applied for the release of the NMR chemical shift data to the public. Depositors are encouraged to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limit,,,,?,?,?
1350,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Dep_release_code_nmr_exptl,,,,,,Y,H,,B,,,Y,Y,,,,,Dep release code nmr exptl,VARCHAR(31),,Y,,,N,N,,,,,,,,,N,1070,,,,,,0,RELEASE NOW,Release status for NMR experimental data,Select the status or terms to be applied for the release of the NMR experimental data to the public. Depositors are encouraged to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limited,?,?,Y,Y,N,N,N,,,,,I,V,,,,,I,V,,,,,?,1,Entry,Dep_release_code_nmr_exptl,?,?,N,,Y,N,line,,,,,Select the status or terms to be applied for the release of the NMR experimental data to the public. Depositors are encourage to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limited,,N,,?,Entry information,RELEASE NOW,Release status for NMR experimental data,Select the status or terms to be applied for the release of the NMR experimental data to the public. Depositors are encouraged to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limited,,,,?,?,?
1360,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Dep_release_code_sequence,,,,,,Y,H,,M,,,Y,Y,,,,,Dep release code sequence,VARCHAR(31),,Y,,,N,N,,,,,,,,,N,1080,,,,,,0,RELEASE NOW,Prerelease status for polymer sequences,Select the status or terms to be applied for the prerelease of the sequence information for the biopolymers to the public. Although the atomic coordinate and other data may be placed 'on hold'$ immediate release of the polymer sequence data will allow oth,136,1,Y,Y,N,N,N,,,,,I,V,,,,,I,V,,,,,?,1,Entry,Dep_release_code_sequence,?,?,N,,Y,N,line,,,,,Select the status or terms to be applied for the prerelease of the sequence information for the biopolymers to the public. Although the atomic coordinate and other data may be placed 'on hold'$ immediate release of the polymer sequence data will allow oth,,N,,?,Entry information,RELEASE NOW,Prerelease status for polymer sequences,Select the status or terms to be applied for the prerelease of the sequence information for the biopolymers to the public. Although the atomic coordinate and other data may be placed 'on hold'$ immediate release of the polymer sequence data will allow oth,,,,?,?,?
1370,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.CASP_target,,,,,,Y,H,,M,,,Y,Y,,,,,CASP target,VARCHAR(31),,Y,,,N,N,,,,,,,,,N,1090,,,,,,0,no,Method development target,The item indicates whether the entry is a CASP target$ a CASD-NMR target$ or similar target.,11500,1,Y,Y,N,N,N,,,,,I,O,,,,,I,O,,,,,?,1,Entry,CASP_target,?,?,N,,Y,N,line,,,,,Flag indicating if the deposited structure is part of a CASP$ CASD$ or other project.,,N,,?,Entry information,no,Method development target,The item indicates whether the entry is a CASP target$ a CASD-NMR target$ or similar target.,,,,?,?,?
1380,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Details,,,,,,Y,N,,B,,,N,,,,,,Details,TEXT,,,,,N,N,,,,,,,,,N,1100,,,,,,0,?,Entry description,An optional text description of the entry used to provide additional information about the contents of the entry beyond that provided in other sections of the entry.,10416,1,Y,Y,N,N,N,,,,,O,O,,,,,O,O,,,,,?,2,Entry,Details,?,?,N,,Y,N,text,,,,,An optional text description of the entry used to provide additional information above that given as values to other items in the entry.,,N,,?,Entry information,?,Entry description,An optional text description of the entry used to provide additional information about the contents of the entry beyond that provided in other sections of the entry.,,,,?,?,?
1390,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Special_processing_instructions,,,,,,Y,N,,B,,,N,,,,,,Special processing instructions,TEXT,,Y,,,N,N,,,,,,,,,N,1110,,,,,,0,Please include the atom nomenclature used in the deposition in the final processed entry as author atom nomenclature.  These atom names have been used in the publication related to this entry.,Special entry processing instructions,Please use this field to provide the annotators of the deposition with any special instructions about how to process the entry or describing any special characteristics of the data in the deposition.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,O,O,,,,,?,2,Entry,Special_processing_instructions,?,?,N,,Y,N,text,,,,,Author supplied instructions for the annotators to use in processing the entry.,,N,,?,Entry information,Please include the atom nomenclature used in the deposition in the final processed entry as author atom nomenclature.  These atom names have been used in the publication related to this entry.,Special entry processing instructions,Please use this field to provide the annotators of the deposition with any special instructions about how to process the entry or describing any special characteristics of the data in the deposition.,,,,?,?,?
1400,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Update_BMRB_accession_code,,,,,,Y,N,,B,,,N,,,,,,Update BMRB accession code,CHAR(12),,Y,,,N,N,,,,,,,,,N,1120,,,,,,0,17896,BMRB accession number to be updated,Enter the BMRB accession number for the entry that this deposition is intended as an update.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,O,O,,,,,?,1,Entry,Update_BMRB_accession_code,?,?,N,,Y,N,code,,,,,Accession number for a BMRB entry that the current deposition is intended to update.,,N,,?,Entry information,17896,BMRB accession number to be updated,Enter the BMRB accession number for the entry that this deposition is intended as an update.,,,,?,?,?
1410,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Replace_BMRB_accession_code,,,,,,Y,N,,B,,,N,,,,,,Replace BMRB accession code,CHAR(12),,Y,,,N,N,,,,,,,,,N,1130,,,,,,0,7569,BMRB accession number to be replaced,Accession number for a BMRB entry that the current deposition is intended to replace.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,O,O,,,,,?,1,Entry,Replace_BMRB_accession_code,?,?,N,,Y,N,code,,,,,Accession number for a BMRB entry that the current deposition is intended to replace.,,N,,?,Entry information,7569,BMRB accession number to be replaced,Accession number for a BMRB entry that the current deposition is intended to replace.,,,,?,?,?
1420,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Update_PDB_accession_code,,,,,,Y,H,,M,,,N,,,,,,Update PDB accession code,VARCHAR(15),,Y,,,N,N,,,,,,,,,N,1140,,,,,,0,1aaa,Update PDB accession code,Accession number for a PDB entry that the current deposition is intended to update.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,O,O,,,,,?,1,Entry,Update_PDB_accession_code,?,?,N,,Y,N,code,,,,,Accession number for a PDB entry that the current deposition is intended to update.,,N,,?,Entry information,1aaa,Update PDB accession code,Accession number for a PDB entry that the current deposition is intended to update.,,,,?,?,?
1430,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Replace_PDB_accession_code,,,,,,Y,H,,M,,,N,,,,,,Replace PDB accession code,VARCHAR(15),,Y,,,N,N,,,,,,,,,N,1150,,,,,,0,1ccc,Replace PDB accession code,Accession number for a PDB entry that the current deposition is intended to replace.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,O,O,,,,,?,1,Entry,Replace_PDB_accession_code,?,?,N,,Y,N,code,,,,,Accession number for a PDB entry that the current deposition is intended to replace.,,N,,?,Entry information,1ccc,Replace PDB accession code,Accession number for a PDB entry that the current deposition is intended to replace.,,,,?,?,?
1440,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.PDB_coordinate_file_version,,,,,,Y,H,,M,,,N,,,,,,PDB coordinate file version,VARCHAR(31),,Y,,,N,N,,,,,,,,,N,1160,,,,,,0,1ABC,n/a,?,?,?,Y,Y,N,N,N,,,,,I,O,,,,,O,O,,,,,?,1,Entry,PDB_coordinate_file_version,?,?,N,,Y,N,code,,,,,Format version code for the PDB coordinate file that is the source of the PDB information included in the entry.,,N,,?,Entry information,1ABC,n/a,?,,,,?,?,?
1450,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.BMRB_update_details,,,,,,Y,N,,B,,,N,,,,,,BMRB update details,TEXT,,Y,,,N,N,,,,,,,,,N,1170,,,,,,0,This deposition contains coupling constants and relaxation parameters that can be added to the existing entry.,Description of the update or replacement deposition,This field is used to describe the reason for the BMRB entry update.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,O,O,,,,,?,2,Entry,BMRB_update_details,?,?,N,,Y,N,text,,,,,Text describing the reason for the update and the update itself.,,N,,?,Entry information,This deposition contains coupling constants and relaxation parameters that can be added to the existing entry.,Description of the update or replacement deposition,This field is used to describe the reason for the BMRB entry update.,,,,?,?,?
1460,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.PDB_update_details,,,,,,Y,H,,M,,,N,,,,,,PDB update details,TEXT,,Y,,,N,N,,,,,,,,,N,1180,,,,,,0,This deposition represents a further refinement of the previously deposited structure.,Description of the replacement deposition,This field is used to describe the reason for the update.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,O,O,,,,,?,2,Entry,PDB_update_details,?,?,N,,Y,N,text,,,,,Text describing the data being deposited as an update for an existing entry.,,N,,?,Entry information,This deposition represents a further refinement of the previously deposited structure.,Description of the replacement deposition,This field is used to describe the reason for the update.,,,,?,?,?
1470,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Release_request,,,,,,Y,Y,,B,,,Y,Y,,,,,Release request,VARCHAR(127),,Y,,,N,N,,,,,,,,,N,1190,,,,,,0,Immediate; On publication; Specific date; One year hold,Entry release request,Select the condition under which the entry can be released to the public.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,O,O,,,,,?,1,Entry,Release_request,?,?,N,,Y,N,line,,,,,The condition choosen by the author for the release of the entry.,,N,,?,Entry information,Immediate; On publication; Specific date; One year hold,Entry release request,Select the condition under which the entry can be released to the public.,,,,?,?,?
1480,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Release_date_request,,,,,,Y,H,,B,,,N,,,,,,Release date request,DATETIME year to day,,Y,,,N,N,,,,,,,,,N,1200,,,,,,0,1999-12-10',Entry release date request,Enter the date that the entry can be released to the public.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,?,1,Entry,Release_date_request,?,?,N,,Y,N,yyyy-mm-dd,,,,,Date requested by the author for the release of the entry to the public.,,N,,?,Entry information,1999-12-10',Entry release date request,Enter the date that the entry can be released to the public.,,,,?,?,?
1490,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Release_date_justification,,,,,,Y,H,,B,,,N,,,,,,Release date justification,TEXT,,Y,,,N,N,,,,,,,,,N,1210,,,,,,0,Patent pending,Release date justification,Enter a justification for the hold being placed on the release of the entry to the public. This only applies to holds placed on an entry until a specific date including the request to hold an entry for one year.,?,?,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,?,2,Entry,Release_date_justification,?,?,N,,Y,N,text,,,,,Text justification for the release date request.,,N,,?,Entry information,Patent pending,Release date justification,Enter a justification for the hold being placed on the release of the entry to the public. This only applies to holds placed on an entry until a specific date including the request to hold an entry for one year.,,,,?,?,?
1500,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Status_code,,Status code,C,,,Y,H,,B,,,Y,Y,,,,,Status code,VARCHAR(31),,Y,,,N,N,,,,,,,,,N,1220,,,,,,0,REL,n/a,Code for status of file.,100,1,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,?,0,Entry,Status_code,?,?,N,,Y,N,line,,,,,Code for status of file.,,N,,?,Entry information,REL,n/a,Code for status of file.,,,,?,?,?
1510,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Recvd_deposit_form,,,,,,Y,H,,B,,,N,,,,,,Recvd deposit form,BOOLEAN,,Y,,,N,N,,,,,,,,,N,1230,,,,,,0,yes,n/a,This code indicates whether the deposition form for an entry has been received.,104,1,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,?,0,Entry,Recvd_deposit_form,?,?,N,,Y,N,yes_no,,,,,This code indicates whether the deposition form for an entry has been received.,,N,,?,Entry information,yes,n/a,This code indicates whether the deposition form for an entry has been received.,,,,?,?,?
1520,entry_information,Y,R,1,entry_information,20,Entry information,_Entry.Date_deposition_form,,,,,,Y,H,,B,,,N,,,,,,Date deposition form,DATETIME year to day,,Y,,,N,N,,,,,,,,,N,1240,,,,,,0,2004-02-29',n/a,The date the deposition form is received.,105,1,Y,Y,N,N,N,,,,,I,O,,,,,I,I,,,,,?,0,Entry,Date_deposition_form,?,?,N,,Y,N,yyyy-mm-dd,,,,,The date the deposition form is received.,,N,,?,Entry information,2004-02-29',n/a,The date the deposition form is received.,,,,?,?,?
